tripID,deviceID,timeStamp,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos
1,0,12/22/2017 18:43,1178f8b804600c15c81403c31214ca1005c5fb02ba1117bf0509b81514d11004d0fdfeaafe0ebf0813c00c11c91f16cd0601c40a08c0090ed40711c10714c41314c8010aa31a0eb70a0ac30a12c20d10b8,11.2972,0,68,0,68.2353,38,99,0,0,974,15,0,0
1,0,12/22/2017 18:43,10d0f88004700508c00707d21314d1130edc0504af0a03b80706bc1316d40512bf0906be140bba1b15d20001b70d0cc7fffda9fdf7b3090dc0130bc0ff07c30c1cc00f19d00006ca030ec60312c00304b2,14.0752,0,68,0,61.1765,38,100,0,0,1234,19,0,0
1,0,12/22/2017 18:43,10c8f8980430f304b40404af0f12d80d0dca03fab81a17b60d0dcd0bffc60705b40d12db0003be020abdf80ac90509ab1508cdfcf8a50a19b91914d5ff07a7080bbd1411d100fcc5050ec4111ac80300b6,18.7052,0,68,0,52.1569,38,104,0,0,1487.75,22,0,0
1,0,12/22/2017 18:43,10c8f8900470031ec7fe16c2fe08b5040dc5020dbdfd0cb80011c2fb05c20408a31109cbfb01b50f11d00507c01715e2f9fbae1114bcf308b40509ce02099efa0cab131bcf0c05b705fec7f408b3fc10bd,22.7796,0,69,0,34.1176,38,107,0,0,1657.75,22,0,0
1,0,12/22/2017 18:43,10b0f8b004980418c1f614b8ff05c1fc06b60905affe05be0a12cd020cbffb13cd030bc40306bdff01c30111adfb13bbf902af010dbafe0fc30813b90608b9090dc0f506b60619ca0005c20506c0fb14b4,26.1132,0,69,0,25.8824,38,101,0,0,1657.75,25,0,0
1,0,12/22/2017 18:43,1068f89004480401b5110ec7050fbb030bb80211c1fd17af111bcbff0bc61119c8fd11b3ff19c4fa10baff0ab9181ad4050cb80b15cd0212c2fe0bbbfe0ab4f309aa0f1bbdf201bb020ec00514cb0216be,26.1132,0,69,0,25.8824,38,98,0,0,1278.25,25,0,0
1,0,12/22/2017 18:43,1080f89004b80709c2151ad4081fc10312b4010fba0110c10811cbfc06bf1a28d4110dd5ec01c70e0bcc03ffbafe05ba1914d6f1f5b7101bd30a13c80f10d6fe03bb1a16e2ff04c01000de0810cb2014ef,27.2244,0,69,0,56.8627,38,101,0,0,1150.5,27,0,0
1,0,12/22/2017 18:43,1058f8880430fc15c1fa13c4fe09b10210df0f14c90f10bf0f0fd4031ba9e915a80c26cdfd0fb6ff07b20510b20f13d201ffb60211c3e908b3131bcd060bc40815c1fa0cc50a11be070db3111ed8050ec1,29.0764,0,69,0,55.6863,38,102,0,0,1242.75,29,0,0
1,0,12/22/2017 18:43,10a0f88804681011d0f214c3fb0bc2010ec51119c5030fbafe12bdd7feba1411bf0a11c00e13cd131ab00312cbfd11c10a1cc2eb07b3142dc0fefa91190dc51104b1fe1ac0f710ab060db10e0bb80d0bca,31.8544,0,69,0,43.1373,38,101,0,0,1310.75,31,0,0
1,0,12/22/2017 18:43,10a0f8c804b0f502bcfbffa9181bc40a16cceafabd0b08a901fab00012c4011bd00007b31113bc0f1bdf100ed012f5cfe602a8081fb8ef0db3051bb20616e5f80bae0824d9051ecc000bb8090fdc172ad3,31.6692,0,69,0,32.549,38,99,0,0,1372.5,32,0,0
1,0,12/22/2017 18:43,1098f8d004680e26d2f209b80f24c9fb18a50214b70109c5ebf39a091bb1fc0fcb0814d40107a51b1fc7fbffbe0d1ec70b20ddf40fc50d29c00a09ba1408a5fa0dbcee0cda1d2dc60a0bb9f608a6000ed4,32.7804,0,69,0,29.8039,37,99,0,0,1377,32,0,0
1,0,12/22/2017 18:43,10a8f8c80458f2f0b3e114d8db0e9f2036e2f302b40326d60914d20d03ac0313daf409d42115c6feffb90217ebfb1cc7ff02c3f9f9b9020cc40415ccf713c0fe20bd0922c7fb0dbb0521c6f60bb6fd0fb4,33.7064,0,69,0,28.2353,37,98,0,0,1382.5,32,0,0
1,0,12/22/2017 18:43,10c0f89004280b1fb4ff0bc0011dab0818cf1c14dd0206aa0e13cf192bc5040cd31122d6ff03bf0a1cbbf7f8980b2af1dd08adc8098f2235f800f6ae0413c21824d5f311c9151aed0b10bbe80bba0d23b9,31.8544,0,69,0,27.8431,37,97,0,0,1350.75,32,0,0
1,0,12/22/2017 18:43,10b0f8980430f40fd3040c9f3e1dddf5ec97072de1fd14d1fd10be0926f6e7f6a0eb0cb4352af0ece095f929d5161dcbedf49f1615c1f4f8b10819cd070acef813c20922c1fe15bbe706a4d100aaf61cbb,31.1136,0,69,0,24.3137,37,96,0,0,1302.25,30,0,0
1,0,12/22/2017 18:43,1080f8a804400511acef18c10008bef610a8f715d9fc17ab1820cfff0fc8f1fdb40f15cf00faa50e1ad2fd20d6001ad0ff1ece051ac70712d3ed19b31023ddee04a8ef1bab062cdbf915cf0207b6080fd0,31.8544,0,69,0,25.4902,37,98,0,0,1242.25,30,0,0
1,0,12/22/2017 18:43,0fb0f84802500621da0a0ec0071cc52230e5f507aff727bfff27ccf00dc905189d181ebff90fb51118cf0312b7ea0f9e192be5e0fab6fb16b5ef12c40209c10509b90d23bf0614b2f612a7f515cbfe0eb4,29.2616,0,69,0,28.6275,37,99,0,0,1242.25,29,0,0
1,0,12/22/2017 18:43,10a0f86004a8ec0bbf260ecced04b60211b5fa14c2fb11b50e19b4000ecee1fba03f2012ffe480171cebe51bc31420cb0a12ca0107b70e10a0f10eb71b38e8e712b00823e1fd1ac00013bf1321b10610b2,27.9652,0,69,0,28.6275,37,99,0,0,1235,28,0,0
1,0,12/22/2017 18:44,10c8f88804880c1bd2f80cda0c06bd040cb1071ac20818bf0b0bc00a12ca050bc4e900c8031bda0918b8f309b40a24bd1f2ad6f905b41422da0a1abcfe06b2000dbbf9089be1fbc30a1ec11421cf060ccd,26.1132,0,70,0,32.549,37,98,0,0,1144.25,27,0,0
1,0,12/22/2017 18:44,10c0f8c80490041eae0f26c61301b7f80ed81b15b00401ce030dac011cb5f81dd1011bce1213cae8029d2329c4f5079b1623d8f701c1030dd80111b2f70c9aea0cc1fc18c70d14ba101accfe09d10607ad,22.224,0,70,0,36.4706,37,97,0,0,1135.75,26,0,0
1,0,12/22/2017 18:44,10a8f8b00460071dca101bdd0013c9ff12ad0029cef407aff41ec1060e9e081eb9ff0bc52215cc110ba30b17bcd5f1b0ed00b41c21d1fe12a3111ec70f0cc1e8fb901532d1ee01b5f307d7f301a5051ac9,23.5204,0,70,0,28.6275,37,97,0,0,1093.75,26,0,0
1,0,12/22/2017 18:44,10c0f8e804700221bf0c1dc11424cb2511cdea0d98fafb8dfd17ac0829a5cd0ea7ea11d4020bb6151fd8dafd9cee0ea90325b0060db20125ca0d20d30310bbf10fcf1117ce120fb7eb06cdfa11d21815c9,24.4464,0,70,0,28.6275,37,97,0,0,1022,24,0,0
1,0,12/22/2017 18:44,1088f8b00390f718b21f2fd6081cd42322c40f0fd30411c3092acf221ed50f04b82023ddf40caafc16d20014ccfe0ebd060fc7f80cb3e006bf082be91515a9fb16c1ec13aee40c9d181dd6001bcee602b3,22.7796,0,70,0,29.4118,37,97,0,0,941.25,22,0,0
1,0,12/22/2017 18:44,1080f8b004000917bbfc12d2fb11d30b1cd6f10abd0417d40615d00923befc1ac4041ac10b1ca2060bdff918d3fb10bb1017b1f91bb9ee0bbc0b1bcefc17baef0da71022d0f210bb0b12ae172db7f60ddc,23.5204,0,70,0,42.3529,37,98,0,0,807.5,18,0,0
1,0,12/22/2017 18:44,1158f89804583c43eac2da9bf711c3000cbb0f11cd091accf005bc0b1edb061cc0fb19bb0723bdfb18ad0021c2081fd20d27c30818c2fd12c40515c5021ac8fd23c3f50fb00b1cb6f311aef41ac10a20bb,23.5204,0,70,0,39.2157,37,98,0,0,894.25,16,0,0
1,0,12/22/2017 18:44,1200f9480428ea16b3ec15b50a24c5f20ebc0710cf000fa5f81fe4f811b00a24c1fb0fc1f80cbef907c90724e1100cb4fb07b3e40ed4e615aeed17adfe1dc50306c1000ab9fb12b6ef04ac030ce7ed0da9,20.372,0,70,0,40.3922,37,98,0,0,870.5,15,0,0
1,0,12/22/2017 18:44,12f8fa800508f317c5e20ac12c5c06cce880ff29b0f927d3ec05a3f41ed8f907baec0be5e701b5e21cb3021ad0f41dc6edfe89031eae0a13cc020edbe9019a0116dbf902bdf612b3021cc8ef10cbe617cb,17.0384,0,70,0,40.3922,37,97,0,0,875.25,15,0,0
1,0,12/22/2017 18:44,13c0faf80580df0db41932f8e40daaf115b9ed12b4ee12c1ec10bef716c2e812b2f114c2f812c0f617c5f417c1ef13c3f416daed0cb5fb19c7fa14c9f415b6ea16b4f216b7f518bdec0eb9fb1eccf008b2,13.7048,0,70,0,57.2549,37,98,0,0,875.25,13,0,0
1,0,12/22/2017 18:44,1390fc2805f00f0fccfb03b3eefba90217c6e616aeee1dc0ff11d0f60fc8f917cc0016c60c12caec03af0b1ac4fa18bc031acbf91adff30ec3f104bbf00bbbeb0fb1fb1dd0dc13cae0fed0001edb0419ca,12.2232,0,70,0,57.2549,37,96,0,0,931.25,14,0,0
1,0,12/22/2017 18:44,1420fc3005d0eaeab7f902b4f9f1d1f4f793f316a4021fdff403bafc0dabf315bdf818b2fb1ac0f215bfe305c9020fad02ee95f502baec0cce071bdfeb0d951615bcfd05acf503aa020ebd090eb60c0fcb,14.6308,0,70,0,64.3137,36,105,0,0,1230.75,19,0,0
1,0,12/22/2017 18:44,13e8fc1805e0ff02b5f913c30a1de7f9feae05ffb8080cb7fffab10b0cd0f812b6161cd5040bc0fd09bffe04b6fc0dc8f402b1080cb60606b1050bc5f8fcb51121d2f612c60512c8020ec50602c92710d2,19.6312,0,70,0,63.1373,36,119,0,0,1546.25,23,0,0
1,0,12/22/2017 18:44,13f0fc380590fdffcc0a0fb51d24dbfdffbe0b13cbfe06c60801bfe6fbbe281fda2714a90b03c21719cbf706bb0b17d1fc00bef805b50c1abc060cbe050bc20efaca0b08a4171ee5f5fda502f4a90afbc2,24.4464,0,70,0,58.8235,36,125,0,0,1865.5,28,0,0
1,0,12/22/2017 18:44,13c8fc3805e80510b00112db000fdb01089713fed0f2f3a305ffc3f2fda8080ac901f8bd060ba71015eaf60daeff0ccc2021c8f8f7c40919c90406d1f905a40419c7f806c80016aafe13c81812d8ec059d,26.4836,0,70,0,23.5294,36,104,0,0,1997,30,0,0
1,0,12/22/2017 18:44,13a0fc4005e8fa0ec5ee09b60c0db80404e2f30ea9fe1fbc1921e0fe0eb70b26bc0019c01924dde70dcf021eb1140abde907b80d1abc050ec8f720aa0929eef404ad01fac40e11bcf30ebefa1cc00711d4,27.78,0,70,0,49.4118,36,104,0,0,1267.5,29,0,0
1,0,12/22/2017 18:44,13f8fc080570080dabf313dbf300af162fd30a1cc4f50aa81015c3f30daced0cc70807bb0e05ad010ac2020eb41113c2181fc8fef9b3f80bb40918c70416bb0108dfe120b8183c02ebf49c1c1fd8f90ec0,28.1504,0,70,0,44.7059,36,100,0,0,1303.75,31,0,0
1,0,12/22/2017 18:44,1408fc2005980813c30f07d2f116ba0915e3f2ee830d1dedff09bb0208a40c10d0fb049e0714d8f403bc0c1eb70b13bf0c1fcc0e0fdf00fed5060aa1f811c7f009a9f70eb41a21d9fafeb70a17bcf302cc,30.1876,0,70,0,41.1765,36,101,0,0,1356,32,0,0
1,0,12/22/2017 18:44,13f0fc100580f40ec30817c60d16be06099ff10ed8120ac6f007ad011ac206fcbb070bc50002ab080eb61d1fccfe10c30219d41c1bc7f4fcb8fe13b70821d80b05b9f101b70914b90e09c1f608aef52ddd,30.558,0,71,0,32.1569,36,100,0,0,1373.25,32,0,0
1,0,12/22/2017 18:44,13c8fc4805c00d17de1103b50001d20712cd0010af0721c8001ed9fa02ad0309ad0217b60e10c3f104ba182dce011bc3f40bc6eef79b0a15c70d10bc0515befa10d50110c20305b4ff08d0fc0ac20b0fbe,32.0396,0,71,0,32.9412,36,99,0,0,1394.75,32,0,0
1,0,12/22/2017 18:44,13a8fc580560090dcbfe15d30113dd0815bdf515c9f709bb1210c1ed0cc81f21d2ee04b5051ed60f12c6f901bd010bc50817b4f625c50e32e8ec0ebd040acf01ffb2030fabfa0fb6f715a22030e6e405a5,32.0396,0,71,0,35.6863,36,98,0,0,1394.75,32,0,0
1,0,12/22/2017 18:44,1398fc6005d00f21db131dc9ec08c3f116c1ee22b90f1cdcf2fea1f2f6b40114c10c1ab50d12c8fb0abc0626e0f012ba060acd0407c0161ed4f9ffccf815ce1320c4ff11c80216d40714d20113cc0a13d0,31.8544,0,71,0,35.6863,36,99,0,0,1404,33,0,0
1,0,12/22/2017 18:44,1340fc6005c8f213d5e90fa2ff19c8040ec4040dbb0715ce0009bf0d0fc80f11bc1222e40318c0ff13bb0512d1020bb5f30cc8fb14a90911a10e1ac3f001cc0101cc0d10c9ef02b7041be30822b5f30cc1,33.7064,0,71,0,34.902,36,99,0,0,1429.75,34,0,0
1,0,12/22/2017 18:44,13b8fc0005e8f1fcb91d24d1150cbbfc0baf091cc50206c11714c60408c2fe05c6ff10b60116a5fe07b80c16bdff0ec0031bc6f414d11216d201f5a8f0f29b0319bb0115d5f7fdb40009c90b16b60204aa,34.0768,0,71,0,34.1176,36,99,0,0,1446.75,34,0,0
1,0,12/22/2017 18:44,13d0fc2805900610cd1212b0091ebdf90eb6080fa6fb069f060db20811c60414d10e18c00f08b2fd12c70510c4f70ca80e1ebae203b80d11cb0c13c30407a7ee14ce0823d4f007b7fa0d9c091cbb030eaf,34.6324,0,71,0,33.7255,36,99,0,0,1465,34,0,0
1,0,12/22/2017 18:44,13a8fc4805880005bb0821cb0503c90109bb1b13d50effbef8f6ac1918c8f601ad0718c8eff6a305029e0711b0fb1cc90719c0100bb50503b6000db3ff1fc90d18d4050dc0050cd00a12b31013caea01b4,34.6324,0,71,0,32.1569,36,99,0,0,1478,35,0,0
1,0,12/22/2017 18:44,13a8fc8005f006fba70b03cb0a0fbc011ccefa14b61514b51019b7f509b70d0ac50608b8001ad00816c81414cde7fbba021dc00d1ac50b10b50516d30006c5f300b30315bbff1acaf810bf1815cf030aaf,35.7436,0,71,0,31.3725,35,99,0,0,1478,35,0,0
1,0,12/22/2017 18:44,1380fc480620f9f6c00312c20103b7f6feb41418c6fb04b30b13d11417ccf407bc0f1bd8030dc82418da10fbb80b06a4090dc1ef07a91a24c1defba00e12e209fcc10313c3051dcff00fba0a1fc51108bc,36.114,0,71,0,30.5882,35,98,0,0,1495.75,35,0,0
1,0,12/22/2017 18:44,13f0fc0005e800f6c50617d600fca2fe1ec80916c6ff04c6221dd9f5fba80f16cf0309bcf909adf406be011dc20a14c8fc0dbfff1bc9fe14cc0004c100fdb1f90dbd051cd40201b11017c1f80fca1018cb,35.7436,0,72,0,30.1961,35,99,0,0,1493.25,35,0,0
1,0,12/22/2017 18:44,13b8fc1805e02512d217e5b80516d7eef6991822d1121acfff0aa9010ecf2219bb0c06cb0700e2fdfdb01c20faec0ca90616d2ecf6b6101eb60919b21503c20707b6000bb7fffdbf0819bef9fab902fea4,35.5584,0,72,0,30.5882,35,99,0,0,1491.75,35,0,0
1,0,12/22/2017 18:44,13f0fc1805d80112ca1111bff704a5f00db7fb0cb30815d7f509a308099a001ab11c18ebf50bbff801c5080fba06feb0090ec709fdc0f3fda81107d8f6fdc40406c60c15c5000ac0fd04a30818c40211c1,35.9288,0,72,0,29.4118,35,98,0,0,1484.25,35,0,0
